timestamp,flow:200
1604054264400,0
1604054275200,0
1604054282400,0
1604054293200,0
1604054304000,0
1604054314800,0
1604054325600,0
1604054332800,0
1604054343600,0
1604054361600,0
1604054365200,0
1604054372400,0
1604054383200,0
1604054394000,0
1604054404800,0
1604054415600,0
1604054422800,0
1604054433600,0
1604054444400,0
1604054455200,0
1604054462400,0
1604054473200,0
1604054484000,0
1604054494800,0
1604054505600,0
1604054512800,0
1604054523600,0
1604054534400,0
1604054545200,0
1604054552400,0
1604054563200,0
1604054574000,0
1604054584800,0
1604054592000,0
1604054602800,0
1604054613600,0
1604054624400,0
1604054631600,0
1604054642400,0
1604054653200,0
1604054664000,0
1604054674800,0
1604054682000,0
1604054692800,0
1604054703600,0
1604054714400,0.076805
1604054725200,1.536104
1604054732400,1.511417
1604054743200,0.282533
1604054754000,0
1604054764800,0
1604054772000,0
1604054782800,0
1604054793600,0
1604054804400,0
1604054815200,0
1604054822400,0
1604054833200,0
1604054844000,0
1604054854800,0
1604054862000,0
1604054872800,0
1604054883600,0
1604054894400,0
1604054905200,0
1604054912400,0
1604054923200,0
1604054934000,0
1604054944800,0
1604054952000,0
1604054962800,0
1604054973600,0
1604054984400,0
1604054995200,0
1604055002400,0
1604055013200,0
1604055024000,0
1604055034800,0
1604055042000,0
1604055052800,0
1604055063600,0
1604055074400,0
1604055085200,0
1604055092400,0
1604055103200,0
1604055114000,0
1604055124800,0
1604055132000,0
1604055142800,0
1604055153600,0
1604055164400,0
1604055178800,0
1604055182400,0
1604055193200,0
1604055204000,0
1604055214800,0
1604055222000,0
1604055232800,0
1604055243600,0
1604055254400,0
1604055265200,0
1604055272400,0
1604055283200,0
1604055294000,0
1604055304800,0
1604055312000,0
1604055322800,0
1604055333600,0
1604055344400,0
1604055351600,0
1604055362400,0
1604055373200,0
1604055384000,0
1604055394800,0
1604055402000,0
1604055412800,0
1604055423600,0
1604055434400,0
1604055441600,0
1604055452400,0
1604055463200,0
1604055474000,0
1604055484800,0
1604055492000,0
1604055502800,0
1604055513600,0
1604055524400,0
1604055535200,0
1604055542400,0
1604055553200,0
1604055564000,0
1604055574800,0
1604055582000,0
1604055592800,0
1604055603600,0
1604055614400,0
1604055625200,0
1604055632400,0
1604055643200,0
1604055654000,0
1604055664800,0
1604055675600,0
1604055682800,0
1604055693600,0
1604055704400,0
1604055715200,0
1604055722400,0
1604055733200,0
1604055744000,0
1604055754800,0
1604055765600,0
1604055772800,0
1604055783600,0
1604055794400,0
1604055805200,0
1604055812400,0
1604055823200,0
1604055834000,0
1604055844800,0
1604055855600,0
1604055862800,0
1604055873600,0
1604055884400,0
1604055895200,0
1604055902400,0
1604055913200,0
1604055934800,0
1604055945600,0
1604055952800,0
1604055963600,0
1604055974400,0
1604055985200,0
1604055992400,0
1604056003200,0
1604056014000,0
1604056024800,0
1604056035600,0
1604056042800,0
1604056053600,0
1604056064400,0
1604056075200,0
1604056082400,0
1604056093200,0
1604056104000,0
1604056114800,0
1604056125600,0
1604056132800,0
1604056143600,0
1604056154400,0
1604056165200,0
1604056172400,0
1604056183200,0
1604056197600,0
1604056204800,0
1604056212000,0
1604056222800,0
1604056233600,0
1604056244400,0
1604056255200,0
1604056262400,0
1604056273200,0
1604056284000,0
1604056294800,0
1604056305600,0
1604056312800,0
1604056323600,0
1604056334400,0
1604056345200,0
1604056352400,0
1604056363200,0
1604056374000,0
1604056384800,0
1604056392000,0
1604056402800,0
1604056413600,0
1604056424400,0
1604056435200,0
1604056442400,0
1604056453200,0
1604056464000,0
1604056474800,0
1604056485600,0
1604056492800,0
1604056503600,0
1604056514400,0
1604056525200,0
1604056532400,0
1604056543200,0
1604056554000,0
1604056564800,0
1604056575600,0
1604056582800,0
1604056593600,0
1604056604400,0
1604056611600,0
1604056622400,0
1604056633200,0
1604056644000,0
1604056654800,0
1604056662000,0
1604056672800,0
1604056683600,0
1604056694400,0
1604056705200,0
1604056712400,0
1604056723200,0
1604056734000,0
1604056752000,0
1604056762800,0
1604056773600,0
1604056784400,0
1604056795200,0
1604056802400,0
1604056813200,0
1604056824000,0
1604056834800,0
1604056845600,0
1604056852800,0
1604056863600,0
1604056874400,0
1604056885200,0
1604056892400,0
1604056903200,0
1604056914000,0
1604056924800,0
1604056935600,0
1604056942800,0
1604056953600,0
1604056964400,0
1604056975200,0
1604056982400,0
1604056993200,0
1604057004000,0
1604057014800,0
1604057025600,0
1604057032800,0
1604057043600,0
1604057054400,0
1604057065200,0
1604057072400,0
1604057083200,0
1604057094000,0
1604057104800,0
1604057115600,0
1604057122800,0
1604057133600,0
1604057144400,0
1604057155200,0
1604057162400,0
1604057173200,0
1604057184000,0
1604057194800,0
1604057205600,0
1604057212800,0
1604057223600,0
1604057234400,0
1604057245200,0
1604057252400,0
1604057263200,0
1604057274000,0
1604057284800,0
1604057302800,0
1604057313600,0
1604057324400,0
1604057335200,0
1604057342400,0
1604057353200,0
1604057364000,0
1604057374800,0
1604057385600,0
1604057392800,0
1604057403600,0
1604057414400,0
1604057425200,0
1604057432400,0
1604057443200,0
1604057454000,0
1604057464800,0
1604057475600,0.762566
1604057482800,1.51416
1604057493600,1.17128
1604057504400,0
1604057515200,0
1604057522400,0
1604057533200,0
1604057544000,0
1604057554800,0
1604057565600,0
1604057572800,0
1604057583600,0
1604057594400,0
1604057605200,0
1604057612400,0
1604057630400,0
1604057634000,0
1604057644800,0
1604057655600,0
1604057662800,0
1604057673600,0
1604057684400,0
1604057695200,0
1604057702400,0
1604057713200,0
1604057724000,0
1604057734800,0
1604057742000,0
1604057752800,0
1604057763600,0
1604057774400,0
1604057781600,0
1604057792400,0
1604057803200,0
1604057814000,0
1604057824800,0
1604057832000,0
1604057842800,0
1604057853600,0
1604057864400,0
1604057875200,0
1604057882400,0
1604057893200,0
1604057904000,0
1604057914800,0
1604057922000,0
1604057932800,0
1604057943600,0
1604057954400,0
1604057961600,0
1604057972400,0
1604057983200,0
1604057994000,0
1604058004800,0
1604058012000,0
1604058022800,0
1604058033600,0
1604058044400,0
1604058055200,0
1604058069600,0
1604058073200,0
1604058084000,0
1604058094800,0
1604058105600,0
1604058112800,0
1604058123600,0
1604058134400,0
1604058145200,0
1604058152400,0
1604058163200,0
1604058174000,0
1604058184800,0
1604058195600,0
1604058202800,0
1604058213600,0
1604058224400,0
1604058235200,0
1604058242400,0
1604058253200,0
1604058264000,0
1604058274800,0
1604058285600,0
1604058292800,0
1604058303600,0
1604058314400,0
1604058325200,0
1604058332400,0
1604058343200,0
1604058354000,0
1604058364800,0
1604058372000,0
1604058382800,0
1604058393600,0
1604058404400,0
1604058415200,0
1604058422400,0
1604058433200,0
1604058444000,0
1604058454800,0
1604058462000,0
1604058483600,0
1604058494400,0
1604058505200,0
1604058512400,0
1604058523200,0
1604058534000,0
1604058544800,0
1604058562800,0
1604058573600,0
1604058584400,0
1604058595200,0
1604058602400,0
1604058613200,0
1604058624000,0
1604058634800,0
1604058642000,0
1604058652800,0
1604058663600,0
1604058674400,0
1604058685200,0
1604058692400,0
1604058703200,0
1604058714000,0
1604058724800,0
1604058742800,0
1604058753600,0
1604058764400,0
1604058775200,0
1604058782400,0
1604058793200,0
1604058804000,0
1604058814800,0
1604058822000,0
1604058832800,0
1604058843600,0
1604058854400,0
1604058861600,0
1604058872400,0
1604058883200,0
1604058904800,0
1604058912000,0
1604058922800,0
1604058933600,0
1604058944400,0
1604058951600,0
1604058962400,0
1604058973200,0
1604058984000,0
1604058994800,0
1604059002000,0
1604059012800,0
1604059023600,0
1604059034400,0
1604059041600,0
1604059052400,0
1604059063200,0
1604059074000,0
1604059084800,0
1604059092000,0
1604059102800,0
1604059113600,0
1604059124400,0
1604059135200,0
1604059142400,0
1604059153200,0
1604059164000,0
1604059174800,0
1604059185600,0
1604059192800,0
1604059203600,0
1604059214400,0
1604059225200,0
1604059232400,0
1604059243200,0
1604059254000,0
1604059264800,0
1604059275600,0
1604059282800,0
1604059293600,0
1604059304400,0
1604059315200,0
1604059322400,0
1604059333200,0
1604059344000,0
1604059354800,0
1604059365600,0
1604059372800,0
1604059383600,0
1604059394400,0
1604059405200,0
1604059412400,0
1604059423200,0
1604059434000,0
1604059444800,0
1604059455600,0
1604059462800,0
1604059473600,0
1604059484400,0
1604059495200,0
1604059502400,0
1604059513200,0
1604059524000,0
1604059534800,0
1604059545600,0
1604059552800,0
1604059563600,0
1604059574400,0
1604059585200,0
1604059592400,0
1604059603200,0
1604059614000,0
1604059624800,0
1604059632000,0
1604059642800,0
1604059653600,0
1604059664400,0
1604059675200,0
1604059682400,0
1604059693200,0
1604059704000,0
1604059714800,0
1604059732800,0
1604059743600,0
1604059754400,0
1604059765200,0
1604059772400,0
1604059783200,0
1604059794000,0
1604059804800,0
1604059812000,0
1604059822800,0
1604059833600,0
1604059844400,0
1604059851600,0
1604059862400,0
1604059873200,0
1604059884000,0
1604059894800,0
1604059902000,0
1604059912800,0
1604059923600,0
1604059934400,0
1604059941600,0
1604059952400,0
1604059963200,0
1604059974000,0
1604059984800,0
1604059992000,0
1604060002800,0
1604060013600,0
1604060024400,0
1604060042400,0
1604060053200,0
1604060064000,0
1604060074800,0
1604060082000,0
1604060092800,0
1604060103600,0
1604060114400,0
1604060132400,0
1604060136000,0
1604060143200,0
1604060154000,0
1604060164800,0
1604060172000,0
1604060182800,0
1604060193600,0
1604060204400,0
1604060211600,0
1604060222400,0.466317
1604060233200,1.533361
1604060244000,1.434612
1604060254800,0.010972
1604060262000,0
1604060272800,0
1604060283600,0
1604060305200,0
1604060312400,0
1604060326800,0
1604060330400,0
1604060334000,0
1604060344800,0
1604060352000,0
1604060362800,0
1604060373600,0
1604060384400,0
1604060395200,0
1604060402400,0
1604060413200,0
1604060424000,0
1604060434800,0
1604060442000,0
1604060452800,0
1604060463600,0
1604060474400,0
1604060485200,0
1604060492400,0
1604060503200,0
1604060514000,0
1604060524800,0
1604060535600,0
1604060542800,0
1604060553600,0
1604060564400,0
1604060575200,0
1604060582400,0
1604060593200,0
1604060604000,0
1604060614800,0
1604060625600,0
1604060632800,0
1604060643600,0
1604060654400,0
1604060665200,0
1604060672400,0
1604060683200,0
1604060694000,0
1604060712000,0
1604060715600,0
1604060722800,0
1604060733600,0
1604060744400,0
1604060755200,0
1604060762400,0
1604060773200,0
1604060784000,0
1604060794800,0
1604060802000,0
1604060812800,0
1604060823600,0
1604060834400,0
1604060845200,0
1604060852400,0
1604060863200,0
1604060874000,0
1604060884800,0
1604060892000,0
1604060902800,0
1604060913600,0
1604060924400,0
1604060935200,0
1604060942400,0
1604060953200,0
1604060964000,0
1604060974800,0
1604060982000,0
1604060992800,0
1604061003600,0
1604061014400,0
1604061025200,0
1604061032400,0
1604061043200,0
1604061054000,0
1604061064800,0
1604061072000,0
1604061082800,0
1604061093600,0
1604061104400,0
1604061115200,0
1604061122400,0
1604061133200,0
1604061144000,0
1604061154800,0
1604061162000,0
1604061172800,0
1604061183600,0
1604061194400,0
1604061205200,0
1604061212400,0
1604061223200,0
1604061234000,0
1604061244800,0
1604061252000,0
1604061262800,0
1604061273600,0
1604061284400,0
1604061295200,0
1604061302400,0
1604061313200,0
1604061324000,0
1604061334800,0
1604061342000,0
1604061352800,0
1604061370800,0
1604061374400,0
1604061385200,0
1604061392400,0
1604061403200,0
1604061414000,0
1604061424800,0
1604061432000,0
1604061442800,0
1604061453600,0
1604061464400,0
1604061475200,0
1604061482400,0
1604061504000,0
1604061514800,0
1604061525600,0
1604061532800,0
1604061543600,0
1604061554400,0
1604061565200,0
1604061572400,0
1604061583200,0
1604061594000,0
1604061604800,0
1604061615600,0
1604061622800,0
1604061633600,0
1604061644400,0
1604061655200,0
1604061662400,0
1604061673200,0
1604061684000,0
1604061694800,0
1604061705600,0
1604061712800,0
1604061723600,0
1604061734400,0
1604061745200,0
1604061752400,0
1604061763200,0
1604061774000,0
1604061784800,0
1604061792000,0
1604061802800,0
1604061813600,0
1604061824400,0
1604061835200,0
1604061842400,0
1604061853200,0
1604061864000,0
1604061874800,0
1604061882000,0
1604061892800,0
1604061903600,0
1604061914400,0
1604061925200,0
1604061932400,0
1604061943200,0
1604061954000,0
1604061964800,0
1604061972000,0
1604061982800,0
1604061993600,0
1604062004400,0
1604062015200,0
1604062022400,0
1604062033200,0
1604062044000,0
1604062054800,0
1604062062000,0
1604062072800,0
1604062083600,0
1604062094400,0
1604062101600,0
1604062112400,0
1604062123200,0
1604062134000,0
1604062144800,0
1604062152000,0
1604062162800,0
1604062173600,0
1604062184400,0
1604062195200,0
1604062202400,0
1604062213200,0
1604062224000,0
1604062234800,0
1604062242000,0
1604062252800,0
1604062263600,0
1604062274400,0
1604062281600,0
1604062292400,0
1604062303200,0
1604062314000,0
1604062324800,0
1604062332000,0
1604062342800,0
1604062353600,0
1604062364400,0
1604062375200,0
1604062382400,0
1604062393200,0
1604062404000,0
1604062414800,0
1604062425600,0
1604062432800,0
1604062443600,0
1604062454400,0
1604062465200,0
1604062472400,0
1604062483200,0
1604062494000,0
1604062504800,0
1604062512000,0
1604062522800,0
1604062533600,0
1604062544400,0
1604062555200,0
1604062573200,0
1604062584000,0
1604062594800,0
1604062605600,0
1604062612800,0
1604062623600,0
1604062634400,0
1604062645200,0
1604062652400,0
1604062663200,0
1604062674000,0
1604062684800,0
1604062695600,0
1604062702800,0
1604062713600,0
1604062724400,0
1604062735200,0
1604062742400,0
1604062753200,0
1604062764000,0
1604062774800,0
1604062785600,0
1604062792800,0
1604062803600,0
1604062814400,0
1604062825200,0
1604062832400,0
1604062843200,0
1604062854000,0
1604062864800,0
1604062872000,0
1604062882800,0
1604062893600,0
1604062904400,0
1604062915200,0
1604062922400,0
1604062933200,0
1604062944000,0.274304
1604062954800,0
1604062962000,0.131666
1604062972800,1.552563
1604062983600,1.522389
1604062994400,0.244131
1604063005200,0
1604063012400,0
1604063023200,0
1604063034000,0
1604063044800,0.010972
1604063052000,0
1604063062800,0
1604063073600,0
1604063084400,0
1604063091600,0
1604063102400,0
1604063113200,0
1604063124000,0
1604063134800,0.293506
1604063142000,0.200242
1604063152800,0
1604063163600,0.482776
1604063174400,1.374265
1604063185200,1.346834
1604063192400,1.330376
1604063203200,1.286487
1604063214000,1.270029
1604063224800,1.281001
1604063232000,1.283744
1604063242800,1.270029
1604063253600,1.264543
1604063264400,1.248085
1604063275200,1.2618
1604063282400,1.231627
1604063293200,1.242599
1604063304000,1.259057
1604063314800,1.256314
1604063322000,1.259057
1604063332800,1.237113
1604063343600,1.215168
1604063354400,1.217911
1604063365200,1.245342
1604063372400,1.239856
1604063394000,2.465996
1604063404800,1.22614
1604063412000,1.231627
1604063422800,1.204196
1604063433600,1.212425
1604063444400,1.228883
1604063451600,1.228883
1604063462400,1.195967
1604063473200,0.836628
1604063484000,0
1604063494800,0
1604063502000,0
1604063512800,0
1604063530800,0
1604063534400,0
1604063541600,0
1604063552400,0
1604063563200,0
1604063574000,0
1604063584800,0
1604063592000,0
1604063613600,0
1604063617200,0
1604063624400,0
1604063631600,0
1604063642400,0
1604063653200,0
1604063664000,0
1604063674800,0
1604063682000,0
1604063692800,0
1604063703600,0
1604063714400,0
1604063725200,0
1604063732400,0
1604063743200,0
1604063754000,0
1604063764800,0
1604063775600,0
1604063782800,0
1604063793600,0
1604063804400,0
1604063815200,0
1604063822400,0
1604063833200,0
1604063844000,0
1604063854800,0
1604063865600,0
1604063872800,0
1604063883600,0
1604063894400,0
1604063905200,0
1604063912400,0
1604063923200,0
1604063934000,0
1604063944800,0
1604063955600,0
1604063962800,0
1604063973600,0
1604063984400,0
1604063995200,0
1604064002400,0
1604064013200,0
1604064024000,0
1604064034800,0
1604064045600,0
1604064052800,0
1604064063600,0
1604064074400,0
1604064085200,0
1604064092400,0
1604064103200,0
1604064114000,0
1604064124800,0
1604064135600,0
1604064142800,0
1604064153600,0
1604064164400,0
1604064171600,0
1604064182400,0
1604064193200,0
1604064204000,0
1604064214800,0
1604064225600,0
1604064232800,0
1604064243600,0
1604064254400,0
1604064265200,0
1604064272400,0
1604064283200,0
1604064294000,0
1604064304800,0
1604064312000,0
1604064322800,0
1604064333600,0
1604064344400,0
1604064355200,0
1604064362400,0
1604064373200,0
1604064384000,0
1604064394800,0
1604064402000,0
1604064412800,0
1604064423600,0
1604064434400,0
1604064445200,0
1604064452400,0
1604064463200,0
1604064474000,0
1604064484800,0
1604064495600,0
1604064502800,0
1604064513600,0
1604064524400,0
1604064535200,0
1604064542400,0
1604064553200,0
1604064564000,0
1604064574800,0
1604064585600,0
1604064592800,0
1604064603600,0
1604064614400,0
1604064625200,0
1604064632400,0
1604064643200,0
1604064654000,0
1604064664800,0
1604064672000,0
1604064693600,0
1604064700800,0
1604064704400,0
1604064715200,0
1604064722400,0
1604064733200,0
1604064744000,0
1604064754800,0
1604064762000,0
1604064772800,0
1604064783600,0
1604064794400,0
1604064805200,0
1604064812400,0
1604064823200,0
1604064834000,0
1604064844800,0
1604064855600,0
1604064862800,0
1604064873600,0
1604064884400,0
1604064895200,0
1604064902400,0
1604064913200,0
1604064924000,0
1604064934800,0
1604064945600,0
1604064952800,0
1604064963600,0
1604064974400,0
1604064985200,0
1604064992400,0.016458
1604065003200,0
1604065014000,0
1604065024800,0
1604065032000,0.145381
1604065042800,0.093263
1604065053600,0
1604065064400,0
1604065075200,0
1604065082400,0
1604065093200,0
1604065104000,0
1604065114800,0
1604065122000,0
1604065132800,0
1604065143600,0
1604065154400,0
1604065165200,0
1604065172400,0
1604065183200,0
1604065194000,0
1604065204800,0
1604065212000,0
1604065222800,0
1604065233600,0
1604065244400,0
1604065255200,0
1604065262400,0
1604065273200,0
1604065284000,0
1604065294800,0
1604065302000,0
1604065312800,0
1604065323600,0
1604065334400,0
1604065345200,0
1604065352400,0
1604065363200,0
1604065374000,0
1604065384800,0
1604065392000,0
1604065402800,0
1604065413600,0
1604065424400,0
1604065435200,0
1604065442400,0
1604065453200,0
1604065464000,0
1604065474800,0
1604065482000,0
1604065492800,0
1604065503600,0
1604065514400,0
1604065525200,0
1604065532400,0
1604065543200,0
1604065554000,0
1604065564800,0
1604065572000,0
1604065582800,0
1604065593600,0
1604065604400,0
1604065615200,0
1604065622400,0
1604065633200,0
1604065644000,0
1604065654800,0
1604065665600,0
1604065672800,0
1604065683600,0
1604065705200,0
1604065712400,1.283744
1604065723200,1.508674
1604065734000,0.647358
1604065744800,0
1604065752000,0
1604065762800,0
1604065773600,0
1604065784400,0
1604065791600,0
1604065802400,0
1604065813200,0
1604065824000,0
1604065834800,0
1604065845600,0
1604065852800,0
1604065863600,0
1604065874400,0
1604065881600,0
1604065892400,0
1604065903200,0
1604065914000,0
1604065924800,0
1604065932000,0
1604065942800,0
1604065953600,0
1604065964400,0
1604065971600,0
1604065993200,0
1604065996800,0
1604066004000,0
1604066014800,0
1604066025600,0
1604066032800,0
1604066043600,0
1604066054400,0
1604066065200,0
1604066072400,0
1604066083200,0
1604066094000,0
1604066104800,0
1604066115600,0
1604066122800,0
1604066133600,0
1604066144400,0
1604066155200,0
1604066162400,0
1604066173200,0
1604066184000,0
1604066194800,0
1604066205600,0
1604066212800,0
1604066223600,0
1604066234400,0
1604066245200,0
1604066252400,0
1604066263200,0
1604066274000,0
1604066284800,0
1604066295600,0
1604066302800,0
1604066313600,0
1604066324400,0
1604066335200,0
1604066342400,0
1604066353200,0
1604066364000,0
1604066374800,0
1604066385600,0
1604066392800,0
1604066403600,0
1604066414400,0
1604066421600,0
1604066436000,0
1604066443200,0
1604066454000,0
1604066464800,0
1604066475600,0
1604066482800,0
1604066493600,0
1604066504400,0
1604066511600,0
1604066522400,0
1604066533200,0
1604066544000,0
1604066554800,0
1604066562000,0
1604066572800,0
1604066583600,0
1604066594400,0
1604066601600,0
1604066612400,0
1604066623200,0
1604066634000,0
1604066644800,0
1604066652000,0
1604066662800,0
1604066695200,0
1604066706000,0
1604066716800,0
1604066727600,0
1604066738400,0
1604066745600,0
1604066756400,0
1604066767200,0
1604066774400,0
1604066785200,0
1604066796000,0
1604066806800,0
1604066817600,0
1604066824800,0
1604066835600,0
1604066846400,0
1604066857200,0
1604066864400,0
1604066875200,0
1604066886000,0
1604066896800,0
1604066907600,0
1604066914800,0
1604066925600,0
1604066936400,0
1604066947200,0
1604066954400,0
1604066965200,0
1604066976000,0
1604066986800,0
1604066994000,0
1604067004800,0
1604067015600,0
1604067026400,0
1604067037200,0
1604067044400,0
1604067055200,0
1604067066000,0
1604067076800,0
1604067084000,0
1604067094800,0
1604067105600,0
1604067123600,0
1604067127200,0
1604067134400,0
1604067145200,0
1604067156000,0
1604067166800,0
1604067177600,0
1604067184800,0
1604067195600,0
1604067206400,0
1604067217200,0
1604067224400,0
1604067235200,0
1604067246000,0
1604067256800,0
1604067267600,0
1604067274800,0
1604067292800,0
1604067296400,0
1604067307200,0
1604067314400,0
1604067325200,0
1604067336000,0
1604067346800,0
1604067357600,0
1604067364800,0
1604067375600,0
1604067386400,0
1604067397200,0
1604067404400,0
1604067415200,0
1604067426000,0
1604067436800,0
1604067447600,0
1604067454800,0
1604067465600,0
1604067476400,0
1604067487200,0
1604067494400,0
1604067505200,0
1604067516000,0
1604067526800,0
1604067537600,0
1604067544800,0
1604067555600,0
1604067566400,0
1604067577200,0
1604067584400,0
1604067595200,0
1604067606000,0
1604067616800,0
1604067624000,0
1604067634800,0
1604067645600,0
1604067656400,0
1604067667200,0
1604067674400,0
1604067685200,0
1604067696000,0
1604067706800,0
1604067717600,0
1604067724800,0
1604067735600,0
1604067746400,0
1604067753600,0
1604067764400,0
1604067775200,0
1604067786000,0
1604067796800,0
1604067804000,0
1604067814800,0
1604067825600,0
1604067836400,0
1604067847200,0
1604067854400,0
1604067865200,0
1604067876000,0
1604067886800,0
1604067894000,0
1604067904800,0
1604067915600,0
1604067926400,0
1604067937200,0
1604067944400,0
1604067955200,0
1604067966000,0
1604067976800,0
1604067987600,0
1604067994800,0
1604068005600,0
1604068016400,0
1604068027200,0
1604068034400,0
1604068045200,0
1604068056000,0
1604068066800,0
1604068074000,0
1604068084800,0
1604068095600,0
1604068106400,0
1604068117200,0
1604068124400,0
1604068135200,0
1604068146000,0
1604068156800,0
1604068164000,0
1604068174800,0
1604068185600,0
1604068196400,0
1604068203600,0
1604068214400,0
1604068225200,0
1604068236000,0
1604068329600,0
1604068340400,0
1604068351200,0
1604068362000,0
1604068383600,0
1604068394400,0
1604068405200,0
1604068412400,0
1604068423200,0
1604068434000,0
1604068444800,0
1604068477200,2.345302
1604068484400,1.116419
1604068495200,0
1604068506000,0
1604068516800,0
1604068524000,0
1604068534800,0
1604068545600,0
1604068556400,0
1604068581600,0
1604068592400,0
1604068603200,0
1604068614000,0
1604068621200,0
1604068632000,0
1604068642800,0
1604068653600,0
1604068664400,0
1604068671600,0
1604068682400,0
1604068693200,0
1604068704000,0
1604068718400,0
1604068722000,0
1604068732800,0
1604068743600,0
1604068754400,0
1604068761600,0
1604068772400,0
1604068783200,0
1604068794000,0
1604068801200,0
1604068812000,0
1604068822800,0
1604068869600,0
1604068880400,0
1604068887600,0
1604068898400,0
1604068909200,0
1604068920000,0
1604068927200,0
1604068938000,0
1604068948800,0
1604068959600,0
1604068970400,0
1604068977600,0
1604068988400,0
1604068999200,0
1604069010000,0
1604069017200,0
1604069028000,0
1604069038800,0
1604069049600,0
1604069060400,0
1604069067600,0
1604069078400,0
1604069089200,0
1604069100000,0
1604069107200,0
1604069118000,0
1604069128800,0
1604069139600,0
1604069150400,0
1604069157600,0
1604069168400,0
1604069179200,0
1604069190000,0
1604069197200,0
1604069208000,0
1604069218800,0
1604069229600,0
1604069236800,0
1604069247600,0
1604069258400,0
1604069269200,0
1604069280000,0
1604069290800,0
1604069298000,0
1604069308800,0
1604069319600,0
1604069330400,0
1604069337600,0
1604069348400,0
1604069359200,0
1604069370000,0
1604069395200,0
1604069424000,0
1604069434800,0
1604069445600,0
1604069452800,0
1604069470800,0
1604069474400,0
1604069485200,0
1604069492400,0
1604069503200,0
1604069514000,0
1604069524800,0
1604069535600,0
1604069542800,0
1604069553600,0
1604069564400,0
1604069571600,0
1604069582400,0
1604069593200,0
1604069604000,0
1604069618400,0
1604069622000,0
1604069632800,0
1604069643600,0
1604069654400,0
1604069665200,2.224608
1604069672400,3.170958
1604069683200,3.157243
1604069694000,3.11884
1604069708400,0.789996
1604069712000,0
1604069722800,0
1604069733600,0
1604069755200,0
1604069766000,0
1604069776800,0
1604069787600,0
1604069794800,0
1604069805600,0
1604069816400,0
1604069827200,0
1604069838000,0
1604069845200,0
1604069877600,0
1604069888400,0
1604069899200,0
1604069910000,0
1604069917200,0
1604069928000,0
1604069938800,0
1604069949600,0
1604069956800,0
1604069967600,0
1604070000000,0
1604070010800,0
1604070018000,0
1604070028800,0
1604070039600,0
1604070050400,0
1604070057600,0
1604070068400,0
1604070079200,0
1604070090000,0
1604070100800,0
1604070129600,0
1604070136800,0
1604070147600,0
1604070158400,0
1604070169200,0
1604070176400,0
1604070187200,0
1604070198000,0
1604070208800,0
1604070219600,0
1604070226800,0
1604070237600,0
1604070266400,0
1604070277200,0
1604070288000,0
1604070298800,0
1604070324000,0
1604070334800,0
1604070345600,0
1604070356400,0
1604070385200,0
1604070396000,0
1604070406800,0
1604070417600,0
1604070428400,0
1604070435600,0
1604070457200,0
1604070468000,0
1604070475200,0
1604070486000,0
1604070496800,0
1604070507600,0
1604070514800,0
1604070525600,0
1604070547200,0
1604070554400,0
1604070565200,0
1604070576000,0
1604070586800,0
1604070597600,0
1604070604800,0
1604070615600,0
1604070626400,0
1604070637200,0
1604070648000,0
1604070655200,0
1604070666000,0
1604070676800,0
1604070687600,0
1604070698400,0
1604070705600,0
1604070716400,0
1604070727200,0
1604070738000,0
1604070745200,0
1604070756000,0
1604070766800,0
1604070777600,0
1604070788400,0
1604070795600,0
1604070806400,0
1604070817200,0
1604070828000,0
1604070835200,0
1604070846000,0
1604070856800,0
1604070867600,1.48673
1604070874800,2.918598
1604070885600,3.294395
1604070896400,3.255993
1604072102400,8.624129
1604072109600,0
1604072120400,0
1604072142000,0
1604072149200,0
1604072160000,0
1604072170800,0
1604072181600,0
1604072192400,0
1604072199600,0
1604072217600,0
1604072221200,0
1604072232000,0
1604072239200,0
1604072250000,0
1604072260800,0
1604072271600,0
1604072278800,0
1604072289600,0
1604072300400,0
1604072311200,0
1604072322000,0
1604072329200,0
1604072340000,0
1604072350800,0
1604072361600,0
1604072372400,0
1604072390400,0
1604072401200,0
1604072412000,0
1604072422800,0
1604072430000,0
1604072440800,0
1604072451600,0
1604072462400,0
1604072473200,0
1604072480400,0
1604072491200,0
1604072502000,0
1604072509200,0
1604072520000,0
1604072530800,0
1604072541600,0
1604072548800,0
1604072559600,0
1604072570400,0
1604072581200,0
1604072592000,0
1604072599200,0
1604072610000,0
1604072620800,0
1604072631600,0
1604072638800,0
1604072660400,0
1604072671200,0
1604072682000,0
1604072689200,0
1604072700000,0
1604072710800,0
1604072721600,0
1604072728800,0
1604072739600,0
1604072750400,0
1604072761200,0
1604072772000,0
1604072779200,0
1604072790000,0
1604072800800,0
1604072811600,0
1604072818800,0
1604072829600,0
1604072840400,0
1604072851200,0
1604072862000,0
1604072869200,0
1604072880000,0
1604072901600,0
1604072912400,0
1604072919600,0
1604072930400,0
1604072941200,0
1604072952000,0
1604072988000,0
1604072998800,0
1604073009600,0
1604073020400,0
1604073027600,0
1604073038400,0
1604073049200,0
1604073060000,0
1604073070800,0
1604073078000,0
1604073088800,0
1604073099600,0
1604073110400,0
1604073117600,0
1604073128400,0
1604073139200,0
1604073150000,0
1604073160800,0
1604073168000,0
1604073178800,0
1604073189600,0
1604073200400,0.811941
1604073207600,0.798226
1604073222000,0
1604073229200,0
1604073240000,0
1604073250800,0.222187
